Scopus Source ID,Title,CiteScore 2020,SNIP,SJR,Percentile
27388,Acta Petrologica Sinica,3.1,0.82,0.675,47
27390,Pacific Affairs,1.6,2.495,0.421,54
27390,Pacific Affairs,1.6,2.495,0.421,66
27391,"Population, Space and Place",5,1.863,1.398,95
27391,"Population, Space and Place",5,1.863,1.398,90
27392,Population Studies,3.3,1.256,1.318,87
27392,Population Studies,3.3,1.256,1.318,98
27398,Zeitschrift fur Geomorphologie,2.2,0.353,0.298,46
27398,Zeitschrift fur Geomorphologie,2.2,0.353,0.298,64
27401,Theory of Probability and its Applications,1,0.954,0.458,27
27401,Theory of Probability and its Applications,1,0.954,0.458,26
27404,Brazilian Journal of Physics,1.8,0.612,0.297,44
27414,Tohoku Mathematical Journal,1.1,0.644,0.569,50
27416,Topology and its Applications,1,1.053,0.497,39
27417,Transformation Groups,1.6,1.134,1.158,72
27417,Transformation Groups,1.6,1.134,1.158,67
27420,Canadian Journal of Physics,2.1,0.5,0.244,48
27424,Annales Geophysicae,3.2,0.92,0.522,57
27424,Annales Geophysicae,3.2,0.92,0.522,60
27424,Annales Geophysicae,3.2,0.92,0.522,48
27424,Annales Geophysicae,3.2,0.92,0.522,48
27424,Annales Geophysicae,3.2,0.92,0.522,71
27426,Annals of Geophysics,2.4,0.794,0.394,52
27428,Turkish Journal of Mathematics,1.2,0.886,0.454,51
27430,Chaos,5.2,1.261,0.971,97
27430,Chaos,5.2,1.261,0.971,90
27430,Chaos,5.2,1.261,0.971,81
27430,Chaos,5.2,1.261,0.971,90
27432,Chinese Physics Letters,2.3,0.504,0.348,51
27433,Classical and Quantum Gravity,6.2,1.06,1.528,85
27437,Communications in Mathematical Physics,4,1.799,1.662,83
27437,Communications in Mathematical Physics,4,1.799,1.662,87
27441,Bollettino di Geofisica Teorica ed Applicata,2.2,0.727,0.332,48
27441,Bollettino di Geofisica Teorica ed Applicata,2.2,0.727,0.332,45
27446,Youth and Society,4.1,1.661,0.969,89
27446,Youth and Society,4.1,1.661,0.969,89
27446,Youth and Society,4.1,1.661,0.969,90
27453,Communications in Theoretical Physics,2.9,0.57,0.367,54
27454,Composite Interfaces,4.3,1.137,0.589,72
27454,Composite Interfaces,4.3,1.137,0.589,69
27454,Composite Interfaces,4.3,1.137,0.589,74
27456,Peace Review,0.4,0.252,0.14,71
27456,Peace Review,0.4,0.252,0.14,19
27456,Peace Review,0.4,0.252,0.14,10
27456,Peace Review,0.4,0.252,0.14,30
27456,Peace Review,0.4,0.252,0.14,28
27457,Contemporary Physics,5.8,1.205,1.504,84
27458,Contributions to Plasma Physics,2.1,0.609,0.531,35
27459,Bulletin of Volcanology,4.5,0.993,0.945,62
27460,Der Gynakologe,0.3,0.095,0.123,20
27461,Schweizer Zeitschrift fur Gynakologie,0,0.029,0.1,1
27461,Schweizer Zeitschrift fur Gynakologie,0,0.029,0.1,3
27463,Gynakologische Praxis,0.1,0.006,0.102,9
27464,Annales de Geographie,0.7,0.465,0.274,23
27464,Annales de Geographie,0.7,0.465,0.274,27
27465,"Annales - Universitatis Mariae Curie-Sklodowska, Sectio B",0.3,0.183,0.115,7
27465,"Annales - Universitatis Mariae Curie-Sklodowska, Sectio B",0.3,0.183,0.115,13
27466,Gynecologic and Obstetric Investigation,3.1,0.89,0.631,62
27466,Gynecologic and Obstetric Investigation,3.1,0.89,0.631,65
27467,Gynecologic Oncology,7.4,1.759,2.105,94
27467,Gynecologic Oncology,7.4,1.759,2.105,82
27470,Antipode,5.9,2.511,2.177,89
27470,Antipode,5.9,2.511,2.177,93
27471,Applied Geography,7.2,1.675,1.165,95
27471,Applied Geography,7.2,1.675,1.165,89
27471,Applied Geography,7.2,1.675,1.165,88
27471,Applied Geography,7.2,1.675,1.165,95
27472,Annals of Anatomy,3.9,1.08,0.625,71
27472,Annals of Anatomy,3.9,1.08,0.625,50
27473,Annals of Behavioral Medicine,7.5,1.801,1.701,94
27473,Annals of Behavioral Medicine,7.5,1.801,1.701,92
27474,Annals of Biomedical Engineering,7.2,1.478,0.912,80
27475,Annals of Diagnostic Pathology,2.7,0.988,0.647,56
27476,Critical Reviews in Solid State and Materials Sciences,15.9,2.599,1.838,97
27476,Critical Reviews in Solid State and Materials Sciences,15.9,2.599,1.838,96
27476,Critical Reviews in Solid State and Materials Sciences,15.9,2.599,1.838,95
27476,Critical Reviews in Solid State and Materials Sciences,15.9,2.599,1.838,96
27476,Critical Reviews in Solid State and Materials Sciences,15.9,2.599,1.838,97
27477,Current Applied Physics,4.3,0.765,0.553,74
27477,Current Applied Physics,4.3,0.765,0.553,66
27479,Annals of Family Medicine,6,2.208,1.92,98
27486,Area,4.3,1.498,0.958,86
27487,Human Fertility,3.5,0.706,0.453,65
27487,Human Fertility,3.5,0.706,0.453,70
27488,Abhandlungen aus dem Mathematischen Seminar der Universitat Hamburg,0.9,0.516,0.354,35
27489,Asian Geographer,2.4,0.601,0.294,66
27495,Annals of Saudi Medicine,1.7,0.93,0.373,60
27496,Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,2.1,1.104,0.502,44
27496,Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,2.1,1.104,0.502,46
27496,Zhongguo Gonglu Xuebao/China Journal of Highway and Transport,2.1,1.104,0.502,48
27498,Annual Review of Medicine,21.7,3.324,6.03,97
27502,Doklady Physics,1.7,0.888,0.367,51
27502,Doklady Physics,1.7,0.888,0.367,40
27502,Doklady Physics,1.7,0.888,0.367,36
27504,Politique Etrangere,0,0,0,1
27505,Human Reproduction,10.2,2.366,2.446,96
27505,Human Reproduction,10.2,2.366,2.446,98
27507,Infectious Diseases in Obstetrics and Gynecology,2,0.737,0.656,46
27507,Infectious Diseases in Obstetrics and Gynecology,2,0.737,0.656,47
27507,Infectious Diseases in Obstetrics and Gynecology,2,0.737,0.656,35
27508,Association of Canadian Map Libraries and Archives Bulletin,0.1,0.375,0.125,4
27508,Association of Canadian Map Libraries and Archives Bulletin,0.1,0.375,0.125,5
27511,Australian Geographer,3.2,1.03,0.709,65
27511,Australian Geographer,3.2,1.03,0.709,76
27514,Antioxidants and Redox Signaling,13.1,1.747,2.277,96
27514,Antioxidants and Redox Signaling,13.1,1.747,2.277,93
27514,Antioxidants and Redox Signaling,13.1,1.747,2.277,94
27514,Antioxidants and Redox Signaling,13.1,1.747,2.277,90
27514,Antioxidants and Redox Signaling,13.1,1.747,2.277,91
27516,Applied Health Economics and Health Policy,4.8,1.341,1.099,87
27516,Applied Health Economics and Health Policy,4.8,1.341,1.099,86
27518,International Journal of Gynecological Cancer,4,1.052,0.901,77
27518,International Journal of Gynecological Cancer,4,1.052,0.901,50
27519,International Journal of Gynecological Pathology,3.6,1.227,0.925,71
27519,International Journal of Gynecological Pathology,3.6,1.227,0.925,68
27521,International Journal of Gynecology and Obstetrics,3.7,1.335,0.895,74
27522,International Geology Review,6,1.175,1.188,87
27523,International Journal of Obstetric Anesthesia,3,0.944,0.672,60
27523,International Journal of Obstetric Anesthesia,3,0.944,0.672,61
27524,International Journal of Coal Geology,11.3,2.288,2.048,98
27524,International Journal of Coal Geology,11.3,2.288,2.048,98
27524,International Journal of Coal Geology,11.3,2.288,2.048,98
27524,International Journal of Coal Geology,11.3,2.288,2.048,94
27525,International Urogynecology Journal,3.3,1.323,0.933,62
27525,International Urogynecology Journal,3.3,1.323,0.933,69
27528,Italian Journal of Gynaecology and Obstetrics,0.9,0.173,0.192,34
27536,European Journal of Physics,1.7,0.887,0.421,40
27538,Progress in Energy and Combustion Science,56.4,11.018,8.089,99
27538,Progress in Energy and Combustion Science,56.4,11.018,8.089,99
27538,Progress in Energy and Combustion Science,56.4,11.018,8.089,98
27539,Archives of Iranian Medicine,2.3,0.9,0.49,70
27540,Progress in Photovoltaics: Research and Applications,16.6,2.274,2.286,96
27540,Progress in Photovoltaics: Research and Applications,16.6,2.274,2.286,95
27540,Progress in Photovoltaics: Research and Applications,16.6,2.274,2.286,97
27540,Progress in Photovoltaics: Research and Applications,16.6,2.274,2.286,97
27542,European Physical Journal B,2.7,0.598,0.451,43
27542,European Physical Journal B,2.7,0.598,0.451,46
27543,International Journal of Earth Sciences,4.7,1.104,1.065,85
27544,Archives of Medical Research,3.8,0.657,0.602,83
27545,European Physical Journal C,8.3,1.339,1.938,95
27545,European Physical Journal C,8.3,1.339,1.938,92
27546,International Journal of Geomechanics,6.3,1.947,1.635,89
27549,European Physical Journal D,2.6,0.66,0.348,44
27550,European Physical Journal E,3.3,0.642,0.47,52
27550,European Physical Journal E,3.3,0.642,0.47,46
27550,European Physical Journal E,3.3,0.642,0.47,49
27550,European Physical Journal E,3.3,0.642,0.47,60
27550,European Physical Journal E,3.3,0.642,0.47,54
27551,Europhysics Letters,3.4,0.699,0.625,65
27562,Archives of Sexual Behavior,5.6,1.435,1.288,94
27562,Archives of Sexual Behavior,5.6,1.435,1.288,88
27566,ACSM's Health and Fitness Journal,1.5,0.487,0.251,42
27566,ACSM's Health and Fitness Journal,1.5,0.487,0.251,37
27566,ACSM's Health and Fitness Journal,1.5,0.487,0.251,31
27567,Renewable and Sustainable Energy Reviews,30.5,4.684,3.522,97
27568,Archives of Hellenic Medicine,0.1,0.1,0.114,8
27569,Renewable Energy,10.8,2.381,1.825,88
27571,Ferroelectrics,1.1,0.417,0.238,18
27571,Ferroelectrics,1.1,0.417,0.238,16
27572,Arkhiv Patologii,0.6,0.24,0.156,18
27573,Few-Body Systems,2.3,0.552,0.478,36
27574,Regional and Federal Studies,2.3,1.239,0.538,80
27574,Regional and Federal Studies,2.3,1.239,0.538,65
27576,Island Arc,2.6,0.748,0.554,61
27580,Journal of Assisted Reproduction and Genetics,4.2,1.086,0.966,71
27580,Journal of Assisted Reproduction and Genetics,4.2,1.086,0.966,80
27580,Journal of Assisted Reproduction and Genetics,4.2,1.086,0.966,58
27580,Journal of Assisted Reproduction and Genetics,4.2,1.086,0.966,47
27580,Journal of Assisted Reproduction and Genetics,4.2,1.086,0.966,53
27581,Journal of Gynecologic Surgery,0.3,0.177,0.133,21
27581,Journal of Gynecologic Surgery,0.3,0.177,0.133,12
27584,Journal of Human Lactation,3.6,1.176,0.618,73
27585,Journal of Lower Genital Tract Disease,3.2,1.057,0.784,67
27592,Arthritis Research and Therapy,7.1,1.512,1.788,83
27592,Arthritis Research and Therapy,7.1,1.512,1.788,70
27592,Arthritis Research and Therapy,7.1,1.512,1.788,69
27593,ANQ - Quarterly Journal of Short Articles Notes and Reviews,0.5,0.148,0.112,85
27593,ANQ - Quarterly Journal of Short Articles Notes and Reviews,0.5,0.148,0.112,59
27593,ANQ - Quarterly Journal of Short Articles Notes and Reviews,0.5,0.148,0.112,67
27596,Clinical Journal of Oncology Nursing,1.7,0.444,0.375,42
27596,Clinical Journal of Oncology Nursing,1.7,0.444,0.375,27
27598,Clinical Nurse Specialist,1,0.369,0.246,43
27599,Clinical Nursing Research,2.7,0.989,0.515,79
27601,Journal of Maternal-Fetal and Neonatal Medicine,3.2,0.965,0.692,66
27601,Journal of Maternal-Fetal and Neonatal Medicine,3.2,0.965,0.692,70
27602,Journal of Asian Earth Sciences,6,1.401,1.317,90
27602,Journal of Asian Earth Sciences,6,1.401,1.317,87
27603,Journal of Midwifery and Women's Health,2.4,0.853,0.543,67
27603,Journal of Midwifery and Women's Health,2.4,0.853,0.543,52
27604,Journal of Obstetrics and Gynaecology,1.5,0.636,0.39,40
27605,Collegian,3.4,1.439,0.961,87
27608,Journal of Obstetrics and Gynaecology Research,2.4,0.849,0.597,54
27614,Resources and Energy Economics,3.6,1.091,1.27,79
27618,American Journal of Health Behavior,2.3,0.665,0.591,60
27618,American Journal of Health Behavior,2.3,0.665,0.591,51
27618,American Journal of Health Behavior,2.3,0.665,0.591,46
27620,American Journal of Health Promotion,3.8,1.093,0.894,82
27620,American Journal of Health Promotion,3.8,1.093,0.894,72
27622,Journal of Perinatal Medicine,3.2,1.005,0.688,68
27622,Journal of Perinatal Medicine,3.2,1.005,0.688,71
27623,Journal of Perinatology,3.6,1.249,0.912,71
27623,Journal of Perinatology,3.6,1.249,0.912,75
27626,Contemporary Nurse,2.4,0.823,0.531,70
27627,Creative nursing,0.6,0.29,0.174,28
27628,Journal of Psychosomatic Obstetrics and Gynaecology,4.2,1.308,0.717,69
27628,Journal of Psychosomatic Obstetrics and Gynaecology,4.2,1.308,0.717,79
27628,Journal of Psychosomatic Obstetrics and Gynaecology,4.2,1.308,0.717,79
27628,Journal of Psychosomatic Obstetrics and Gynaecology,4.2,1.308,0.717,71
27629,Critical Care Nurse,1.9,0.799,0.342,63
27630,The Journal of reproductive medicine,0.2,0.057,0.132,10
27630,The Journal of reproductive medicine,0.2,0.057,0.132,18
27632,Critical Care Nursing Clinics of North America,1.8,0.738,0.32,58
27635,Javnost,2.7,1.439,0.797,81
27636,Cartographic Perspectives,1.1,0.599,0.286,37
27636,Cartographic Perspectives,1.1,0.599,0.286,38
27637,Cartographica,1.3,0.572,0.228,43
27639,Cartography and Geographic Information Science,5.7,1.702,0.751,85
27639,Cartography and Geographic Information Science,5.7,1.702,0.751,85
27639,Cartography and Geographic Information Science,5.7,1.702,0.751,93
27640,Asclepio,0.4,1.013,0.146,35
27642,Asian Journal of Andrology,4.5,1.176,0.701,81
27643,Critical Care Nursing Quarterly,1.1,0.374,0.24,25
27644,Curationis,1.5,0,0.408,56
27647,Dimensions of Critical Care Nursing,1.9,0.835,0.469,64
27649,Geografie-Sbornik CGS,1.6,0.419,0.238,49
27649,Geografie-Sbornik CGS,1.6,0.419,0.238,54
27650,Geographical Review of Japan,0.5,0.372,0.161,16
27650,Geographical Review of Japan,0.5,0.372,0.161,19
27652,Strategic Planning for Energy and the Environment,1.8,0.471,0.247,47
27652,Strategic Planning for Energy and the Environment,1.8,0.471,0.247,32
27656,International Journal of Production Research,10.8,2.396,1.909,97
27656,International Journal of Production Research,10.8,2.396,1.909,96
27656,International Journal of Production Research,10.8,2.396,1.909,95
27658,Maternal and Child Health Journal,3.8,1.155,1,75
27658,Maternal and Child Health Journal,3.8,1.155,1,45
27658,Maternal and Child Health Journal,3.8,1.155,1,79
27658,Maternal and Child Health Journal,3.8,1.155,1,73
27660,Maturitas,7.4,1.619,1.346,95
27660,Maturitas,7.4,1.619,1.346,85
27661,Journal of Black Studies,1,1.109,0.266,63
27661,Journal of Black Studies,1,1.109,0.266,81
27661,Journal of Black Studies,1,1.109,0.266,51
27662,Emergency Nurse,0.4,0.287,0.144,23
27663,Journal of Conflict Resolution,5.4,2.78,2.671,97
27663,Journal of Conflict Resolution,5.4,2.78,2.671,88
27663,Journal of Conflict Resolution,5.4,2.78,2.671,94
27665,Journal of Contemporary African Studies,1.5,0.862,0.446,55
27665,Journal of Contemporary African Studies,1.5,0.862,0.446,70
27665,Journal of Contemporary African Studies,1.5,0.862,0.446,52
27666,Menopause,4.7,1.069,1.086,88
27667,Middle East Fertility Society Journal,2.2,0.929,0.322,38
27667,Middle East Fertility Society Journal,2.2,0.929,0.322,49
27676,Journal of Advanced Manufacturing Systems,2,0.792,0.252,49
27676,Journal of Advanced Manufacturing Systems,2,0.792,0.252,49
27676,Journal of Advanced Manufacturing Systems,2,0.792,0.252,42
27677,Journal of Manufacturing Processes,6.6,2.084,1.387,89
27677,Journal of Manufacturing Processes,6.6,2.084,1.387,87
27677,Journal of Manufacturing Processes,6.6,2.084,1.387,89
27679,Journal of Product Innovation Management,10.6,2.67,2.646,94
27679,Journal of Product Innovation Management,10.6,2.67,2.646,96
27681,Enfermeria Intensiva,1.3,0.534,0.239,45
27681,Enfermeria Intensiva,1.3,0.534,0.239,36
27681,Enfermeria Intensiva,1.3,0.534,0.239,53
27682,European Journal of Cardiovascular Nursing,4.5,1.191,0.914,87
27684,European Journal of Oncology Nursing,3.1,1.092,0.755,73
27685,Michigan Quarterly Review,0,0,0.101,10
27686,Xi'an Dianzi Keji Daxue Xuebao/Journal of Xidian University,0.9,0.229,0.155,20
27686,Xi'an Dianzi Keji Daxue Xuebao/Journal of Xidian University,0.9,0.229,0.155,18
27688,Journal of Astrophysics and Astronomy,2.8,0.708,0.631,53
27688,Journal of Astrophysics and Astronomy,2.8,0.708,0.631,44
27689,Evidence-based nursing,2.3,1.316,0.492,87
27691,Journal of Public Policy,2.8,1.175,0.808,70
27691,Journal of Public Policy,2.8,1.175,0.808,58
27696,Journal of Southern African Studies,1.5,1.479,0.382,53
27696,Journal of Southern African Studies,1.5,1.479,0.382,52
27696,Journal of Southern African Studies,1.5,1.479,0.382,65
27699,Synthese,2.9,1.611,0.851,96
27699,Synthese,2.9,1.611,0.851,82
27703,Tohoku Journal of Experimental Medicine,2.7,0.737,0.514,51
27705,Journal of the Institute of Brewing,3.2,1.042,0.523,62
27707,Heart and Lung: Journal of Acute and Critical Care,2.8,0.954,0.601,68
27707,Heart and Lung: Journal of Acute and Critical Care,2.8,0.954,0.601,45
27707,Heart and Lung: Journal of Acute and Critical Care,2.8,0.954,0.601,53
27710,Teaching Philosophy,0.4,0.907,0.262,59
27710,Teaching Philosophy,0.4,0.907,0.262,19
27711,Meteoritics and Planetary Science,3.8,0.862,1.09,56
27711,Meteoritics and Planetary Science,3.8,0.862,1.09,66
27713,American Journal of Forensic Medicine and Pathology,1.3,0.738,0.365,31
27715,Anil Aggrawal's Internet Journal of Forensic Medicine and Toxicology,1.4,0,0.102,19
27715,Anil Aggrawal's Internet Journal of Forensic Medicine and Toxicology,1.4,0,0.102,31
27715,Anil Aggrawal's Internet Journal of Forensic Medicine and Toxicology,1.4,0,0.102,68
27717,Holistic Nursing Practice,1.8,0.675,0.363,69
27717,Holistic Nursing Practice,1.8,0.675,0.363,52
27718,Archiwum Medycyny Sadowej i Kryminologii,0.5,0,0.171,28
27719,Australian Journal of Forensic Sciences,2.3,0.757,0.445,50
27724,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,4.6,1.801,0.556,72
27724,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,4.6,1.801,0.556,62
27724,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,4.6,1.801,0.556,72
27728,Digital Investigation,5.9,1.858,0.348,87
27728,Digital Investigation,5.9,1.858,0.348,97
27728,Digital Investigation,5.9,1.858,0.348,84
27728,Digital Investigation,5.9,1.858,0.348,80
27728,Digital Investigation,5.9,1.858,0.348,79
27730,New Astronomy,2.5,0.481,0.435,44
27730,New Astronomy,2.5,0.481,0.435,37
27730,New Astronomy,2.5,0.481,0.435,49
27731,Latin American Perspectives,1.6,1.248,0.651,54
27731,Latin American Perspectives,1.6,1.248,0.651,66
27732,New Astronomy Reviews,7.7,1.24,1.785,81
27732,New Astronomy Reviews,7.7,1.24,1.785,80
27733,Latin American Research Review,1.3,1.199,0.489,92
27733,Latin American Research Review,1.3,1.199,0.489,97
27733,Latin American Research Review,1.3,1.199,0.489,61
27733,Latin American Research Review,1.3,1.199,0.489,57
27733,Latin American Research Review,1.3,1.199,0.489,92
27733,Latin American Research Review,1.3,1.199,0.489,70
27733,Latin American Research Review,1.3,1.199,0.489,48
27733,Latin American Research Review,1.3,1.199,0.489,85
27733,Latin American Research Review,1.3,1.199,0.489,64
27733,Latin American Research Review,1.3,1.199,0.489,47
27733,Latin American Research Review,1.3,1.199,0.489,59
27739,Atenea,0.2,0.602,0.124,44
27739,Atenea,0.2,0.602,0.124,16
27741,Theoria,0.8,1.014,0.34,73
27743,Forensic Science International,4,1.286,0.912,94
27743,Forensic Science International,4,1.286,0.912,73
